page_number,status,source_tokens,stored_tokens,tokens_match,chunk_id,has_embedding,embedding_dim,retrievable,first_source_token,first_stored_token,last_source_token,last_stored_token
6126,PASS,434,434,true,dca93dbd-3a17-4118-ada9-e8fad46ec3ff,true,768,true,"these","these","'","'"
6127,PASS,301,301,true,03153e09-9beb-46c5-9c02-e45032636b58,true,768,true,"y","y",""","""
6128,PASS,519,519,true,1ca2c951-243f-49af-8835-1316bb6e19d1,true,768,true,"manu","manu",".","."
6129,PASS,483,483,true,21cf49d9-ef2f-4a9d-ada3-9137acc9cc15,true,768,true,"flowers","flowers",".","."
6130,PASS,539,539,true,4db1766a-3f70-457a-83d4-213e998d8609,true,768,true,"i","i","steals","steals"
6131,PASS,495,495,true,5be43985-db21-4d35-84da-8debf73fbf23,true,768,true,"a","a",".","."
6132,PASS,179,179,true,7166c08b-71b9-40f9-991f-c26092254f1e,true,768,true,"such","such",""","""
6133,PASS,352,352,true,65d61c70-4e63-4ae5-b101-f7310f5779e3,true,768,true,""",""","he","he"
6134,PASS,523,523,true,11bf0ba1-e1af-4fea-96b2-33a8fb224809,true,768,true,"ceased","ceased",".","."
6135,PASS,171,171,true,33d4f1b6-176f-4085-b2af-a42c39a21131,true,768,true,"today","today",""","""
6136,PASS,329,329,true,9de89dd5-cdc6-4480-ac41-61a262554525,true,768,true,""",""","to","to"
6137,PASS,508,508,true,6afbe624-7483-4af8-818c-390feb7176a4,true,768,true,"those","those","down","down"
6138,PASS,502,502,true,50f23b09-1f7a-43b0-ae44-f6390dead561,true,768,true,"into","into",".","."
6139,PASS,32,32,true,1f23fff1-0a83-4d2d-8fe5-c0487a3b9cfc,true,768,true,"the","the",""","""
6140,PASS,343,343,true,1e4d054d-5fbb-4d7a-8ce7-672c97590197,true,768,true,""",""","as","as"
6141,PASS,577,577,true,271bd862-d817-4aab-903e-c287f353b499,true,768,true,"regards","regards",",",","
6142,PASS,203,203,true,8a5d49cb-25ba-456e-ac24-342d845389fe,true,768,true,"resolve","resolve","'","'"
6143,PASS,367,367,true,9aeb7551-8115-452e-b469-71e0d9fc74a5,true,768,true,""",""","to","to"
6144,PASS,469,469,true,39af540f-8aab-4efc-8a01-0c5070efbcd7,true,768,true,"me","me","who","who"
6145,PASS,525,525,true,219556e9-d2ff-4223-96d8-81a5ff0eb9d0,true,768,true,"eat","eat","that","that"
6146,PASS,511,511,true,fc9986d2-dcd3-4e64-acdb-8207a9c0b05b,true,768,true,"regard","regard","three","three"
6147,PASS,501,501,true,5cd3eb2d-00ad-4df0-8a6f-d73a2f2544d2,true,768,true,"years","years","forests","forests"
6148,PASS,543,543,true,09be19f3-ab41-4425-8673-8d83d455ff78,true,768,true,"of","of","of","of"
6149,PASS,289,289,true,2677e185-309e-4150-a8f3-6193d95f53f4,true,768,true,"my","my",""","""
6150,PASS,339,339,true,43c4c4d8-2a9b-4231-b17c-d4c875dccf27,true,768,true,""",""",".","."
6151,PASS,502,502,true,a05f8e24-a2af-4d76-af87-0f946efad311,true,768,true,"for","for",".","."
6152,PASS,506,506,true,1e68c83d-4249-4296-83c1-3475841b5500,true,768,true,"at","at","i","i"
6153,PASS,544,544,true,626c3685-a6b4-49a5-8261-4bde2af8648d,true,768,true,"performed","performed",",",","
6154,PASS,53,53,true,a22cb2e0-d03a-4720-b354-c9783baf9bd4,true,768,true,"the","the",""","""
6155,PASS,360,360,true,29e8f8b9-50a5-4c9c-b740-f2a5c65b2acc,true,768,true,""",""","conduct","conduct"
6156,PASS,510,510,true,14298211-cc5c-4049-83d0-96ae0aaee353,true,768,true,"succeeds","succeeds","the","the"
6157,PASS,549,549,true,d2c7a772-23fe-40f4-9b23-12ce5ff9dffc,true,768,true,"wives","wives",".","."
6158,PASS,584,584,true,bad6dea2-1b25-4783-aabe-a3ad1a5651f6,true,768,true,"one","one",".","."
6159,PASS,519,519,true,d48fbb1c-4fa4-46b5-8c5b-b77996538aa1,true,768,true,"one","one",".","."
6160,PASS,542,542,true,edafbdcc-195c-4071-9db2-ce3087cccedd,true,768,true,"one","one","that","that"
6161,PASS,549,549,true,5de04970-b0cc-4de0-8572-94d68ef39df6,true,768,true,"wishes","wishes","ever","ever"
6162,PASS,542,542,true,f61f1efc-4899-4f68-8f36-421618e4bc22,true,768,true,"eat","eat",".","."
6163,PASS,537,537,true,e9cba954-88d1-4433-bacc-3610ac6f3da0,true,768,true,"after","after","or","or"
6164,PASS,512,512,true,6f180f8c-0d41-433c-a7f7-aa844c68c4ff,true,768,true,"seek","seek","sraddha","sraddha"
6165,PASS,529,529,true,fa64ca33-b6c2-471c-9834-e19d3c2c472e,true,768,true,"should","should",".","."
6166,PASS,500,500,true,1852d361-f1ad-48e0-899c-6bbcc8e71451,true,768,true,"one","one",".","."
6167,PASS,238,238,true,47904869-417c-48c1-aacf-32e100f762fc,true,768,true,"kinsmen","kinsmen",""","""
6168,PASS,321,321,true,6beaae01-be6e-48b8-88ec-ca8e6c4efa83,true,768,true,""",""","the","the"
6169,PASS,491,491,true,445fe841-e291-4c30-8029-b8a94ebfcf6a,true,768,true,"eldest","eldest",""","""
6170,PASS,320,320,true,dbf67fa7-e3b5-4f98-b439-c679765ae0af,true,768,true,""",""","'","'"
6171,PASS,535,535,true,3602dd9d-898b-459d-9f3b-2a5841284321,true,768,true,"angiras","angiras","or","or"
6172,PASS,508,508,true,208e89db-3645-4b1c-8a17-44f0ec40e438,true,768,true,"woman","woman","the","the"
6173,PASS,517,517,true,75d632dd-e627-437a-8b6d-0646e53f8261,true,768,true,"exhaustion","exhaustion","rides","rides"
6174,PASS,509,509,true,0d8df6d6-d2c8-483f-b589-56519779d6a7,true,768,true,"in","in","one","one"
6175,PASS,50,50,true,51d5d202-2d91-4a95-9912-5c940a3d5eca,true,768,true,"freed","freed",""","""
6176,PASS,345,345,true,e363b8c5-bbd7-440a-bf9e-6945ad024c9e,true,768,true,""",""","is","is"
6177,PASS,503,503,true,bd7b1128-1536-4c6e-93d8-5add168f2755,true,768,true,"regarded","regarded","his","his"
6178,PASS,521,521,true,0aa7555f-9df8-4a76-9efb-dbcf2193bc45,true,768,true,"prayers","prayers","of","of"
6179,PASS,514,514,true,33fa275c-eeff-49e1-8f1d-b9286f926ead,true,768,true,"all","all","in","in"
6180,PASS,518,518,true,30fe5b27-2e4a-4764-8d9a-5e3a2bddcc88,true,768,true,"attaining","attaining","as","as"
6181,PASS,513,513,true,9d7ac5c0-9f34-4556-96fc-d87edc39c535,true,768,true,"those","those",",",","
6182,PASS,521,521,true,51621f04-89b6-41b3-bc6a-d1a8a2676700,true,768,true,"and","and","of","of"
6183,PASS,492,492,true,c4b1df23-dbd1-4771-a71d-fc8d55c7dff3,true,768,true,"the","the",".","."
6184,PASS,518,518,true,ff998ca3-2a3e-4ff6-9f85-2e46410f7a16,true,768,true,"the","the",".","."
6185,PASS,368,368,true,47d66bdb-2995-4edb-b445-9d4a7af8e78d,true,768,true,"the","the",""","""
6186,PASS,352,352,true,bb41163b-7051-480d-a3d6-95f5fa4c7eba,true,768,true,""",""","of","of"
6187,PASS,523,523,true,d9001f20-ab6d-42cf-9e3e-3b1db80036b7,true,768,true,"outward","outward","as","as"
6188,PASS,37,37,true,b28beebe-b922-4b4b-a8cf-572003bc6985,true,768,true,"also","also",""","""
6189,PASS,344,344,true,381478ed-13a2-47fe-ae03-50c3e22a2358,true,768,true,""",""","of","of"
6190,PASS,355,355,true,34342c85-19f5-4db9-a872-8aed9553eaea,true,768,true,"jyeshta","jyeshta",""","""
6191,PASS,334,334,true,458a4b8c-4814-48c3-902c-6c22b890d97b,true,768,true,"v","v",""","""
6192,PASS,335,335,true,80c24eef-25c2-4b69-9672-65c5b7cc1bc5,true,768,true,""",""","the","the"
6193,PASS,557,557,true,d81e868e-96bf-463c-9705-ce7e07ec4798,true,768,true,"friend","friend","'","'"
6194,PASS,536,536,true,1d59eda6-109a-4596-a35f-75aaca7c7d84,true,768,true,"yudhishtira","yudhishtira","to","to"
6195,PASS,560,560,true,e230e854-923b-4090-83e2-578705279fdf,true,768,true,"go","go",".","."
6196,PASS,571,571,true,1c958dbe-17a3-4f2e-bba6-af9733de43ba,true,768,true,"if","if",".","."
6197,PASS,574,574,true,60ad504e-4fe7-4bdd-bb1f-70e885c79e31,true,768,true,"having","having",".","."
6198,PASS,568,568,true,127ab983-4942-4ced-a8ae-572933cbf296,true,768,true,"the","the","one","one"
6199,PASS,569,569,true,0eee946e-1e9a-4504-8d0a-bcd1515314b1,true,768,true,"becomes","becomes","expiate","expiate"
6200,PASS,249,249,true,72a1fe2e-984f-48db-962a-009790c01334,true,768,true,"them","them",""","""
6201,PASS,356,356,true,9588c650-c95f-4fa0-adad-5bd6ae9c4dae,true,768,true,""",""","of","of"
6202,PASS,494,494,true,5b0670e3-b5f2-4166-9421-fe6806f7f79c,true,768,true,"living","living","should","should"
6203,PASS,156,156,true,7cbded00-bdb6-4539-9f17-5ab6f4d7b4b3,true,768,true,"always","always",""","""
6204,PASS,340,340,true,5025479c-e143-49f4-b50c-41c5b5eb4847,true,768,true,""",""","the","the"
6205,PASS,71,71,true,75eea50e-a6ba-4df0-84ce-d7b29ee0d4ff,true,768,true,"injurer","injurer",""","""
6206,PASS,383,383,true,3f91eb77-3509-4e29-b593-9f487e4ccefa,true,768,true,"v","v","of","of"
6207,PASS,236,236,true,89481216-c0d5-4d58-982c-7eecc4e26556,true,768,true,"human","human",""","""
6208,PASS,336,336,true,a2b8a6b6-45cf-4cdd-8b24-1eaa6b60ae41,true,768,true,""",""",",",","
6209,PASS,510,510,true,c26185de-1d4b-436a-8936-bebcc8b80af3,true,768,true,"innumerable","innumerable","healthy","healthy"
6210,PASS,517,517,true,5e701273-fb77-41a0-a7a7-b426ab671ce0,true,768,true,"creatures","creatures","a","a"
6211,PASS,515,515,true,f57ad121-4aaf-4bdb-ae4d-816517cf5b0e,true,768,true,"great","great","honour","honour"
6212,PASS,511,511,true,1484c113-3607-4517-addc-022d046a99b2,true,768,true,"of","of","lighted","lighted"
6213,PASS,487,487,true,4d06f8b1-acbb-48da-b0d3-83b831b0bcbf,true,768,true,"fortnight","fortnight",""","""
6214,PASS,363,363,true,f79e7126-32e5-4b5f-9619-21bdf63bb96d,true,768,true,""",""","show","show"
6215,PASS,544,544,true,583a630a-585a-48b3-a1e6-ac9add8329fb,true,768,true,"mercy","mercy","the","the"
6216,PASS,493,493,true,e5f41efc-b03e-4be9-8cf8-3f64e0f56ac6,true,768,true,"time","time","the","the"
6217,PASS,101,101,true,84098985-3c87-484b-9ecb-e9016447f1b6,true,768,true,"merit","merit",""","""
6218,PASS,372,372,true,bfa2f2cd-f0e3-47a0-afed-be1203f2259d,true,768,true,""",""","it","it"
6219,PASS,562,562,true,d655300f-b039-4e94-a7d1-6b27805c929a,true,768,true,"draws","draws","with","with"
6220,PASS,168,168,true,52816053-a3d3-4daa-9b40-cd61a68948b4,true,768,true,"cruelty","cruelty","'","'"
6221,PASS,340,340,true,b8c2aa4a-e15f-46e7-9d37-4372eb614bdb,true,768,true,"'","'",""","""
6222,PASS,558,558,true,e30a2612-b159-4a16-ad30-018ee0306739,true,768,true,"the","the","will","will"
6223,PASS,95,95,true,08296cf5-e35a-4a38-bf2d-f715b049ab20,true,768,true,"then","then","'","'"
6224,PASS,334,334,true,ac56e36e-838c-40ab-8903-451fbedc88ec,true,768,true,"b","b","an","an"
6225,PASS,271,271,true,9ef72662-5e58-45e4-87a3-1fe37c014a4b,true,768,true,"honourable","honourable","'","'"
6226,PASS,359,359,true,fe85ea72-2464-4d5c-a137-ea3ec0de17ba,true,768,true,"y","y","three","three"
6227,PASS,510,510,true,65b4ed5a-f53a-47e6-a8d4-28b15e6d4047,true,768,true,"paths","paths","the","the"
6228,PASS,126,126,true,1b0c2b06-eded-4061-9b5a-14c078f66835,true,768,true,"duties","duties","'","'"
6229,PASS,322,322,true,a866f140-a5f3-4dbb-aabc-ca3be04b6833,true,768,true,"b","b",".","."
6230,PASS,413,413,true,73904a4b-8a9a-459a-b665-243a7a8f1c95,true,768,true,"from","from","'","'"
6231,PASS,345,345,true,0f86eca3-0ec3-416f-adc2-d1b071b18ce7,true,768,true,""",""","one","one"
6232,PASS,367,367,true,810749a1-bdaf-44dd-a6cb-5d8670b537b4,true,768,true,"should","should","'","'"
6233,PASS,330,330,true,b03be349-fe1a-4c71-a231-96dc4610da4a,true,768,true,"y","y","pitris","pitris"
6234,PASS,408,408,true,d18bdd77-651c-46d1-abba-86c949e0d76a,true,768,true,"and","and","'","'"
6235,PASS,321,321,true,329e96ec-74aa-4479-a117-c8c53604da24,true,768,true,""",""",",",","
6236,PASS,541,541,true,fb024c96-d9a7-424f-9aa2-80183c7d6064,true,768,true,"your","your","of","of"
6237,PASS,519,519,true,dd714a25-fd14-46d0-b205-db8017d13ffa,true,768,true,"wealthy","wealthy",".","."
6238,PASS,79,79,true,8777afa9-4038-4c49-9b1f-66699925706a,true,768,true,"beholding","beholding","'","'"
6239,PASS,324,324,true,f1f37218-91d7-4c8f-bd86-d18127c163d3,true,768,true,"y","y",".","."
6240,PASS,535,535,true,ecfed0ef-9014-4322-b68e-d2e6ee1925d3,true,768,true,"equal","equal","to","to"
6241,PASS,557,557,true,73a1a887-2be5-45a0-b3e3-eaf4073500a3,true,768,true,"whom","whom","ever","ever"
6242,PASS,506,506,true,3693d243-026b-49b9-945e-26f30af1383e,true,768,true,"devoted","devoted",".","."
6243,PASS,535,535,true,79a82566-225f-4a6c-aa8b-7d23ccc7ff9d,true,768,true,"sakra","sakra",".","."
6244,PASS,533,533,true,2392b1b8-1b90-4adc-a975-09dda0f2c88b,true,768,true,"those","those","freed","freed"
6245,PASS,248,248,true,a002bd8c-d0f0-4a20-a68b-2c887d3d989e,true,768,true,"that","that","'","'"
6246,PASS,327,327,true,bddbd380-c642-47a3-9e94-959cc1158ad7,true,768,true,"b","b","from","from"
6247,PASS,537,537,true,4b6f8d3f-e50c-4dbb-af97-2a317e0412de,true,768,true,"the","the","to","to"
6248,PASS,547,547,true,ec9c34c0-997b-4a03-94e5-320732f9e741,true,768,true,"subsidiary","subsidiary",".","."
6249,PASS,373,373,true,a141e6b4-18ed-4f4d-b791-a5d7e26d3c03,true,768,true,"such","such",""","""
6250,PASS,351,351,true,9f27fd4a-f289-4359-9982-48ec46373448,true,768,true,"v","v","are","are"
6251,PASS,501,501,true,2b4af404-0447-4924-a009-f90a606a364f,true,768,true,"performed","performed","'","'"
6252,PASS,343,343,true,df95f77c-9c29-4784-ab9f-b51c37ec24f7,true,768,true,"'","'",".","."
6253,PASS,84,84,true,bf589102-50fb-4e7e-8aa2-18d284b3495b,true,768,true,"his","his",""","""
6254,PASS,341,341,true,27c64b3c-ea5c-4172-a587-517d776f89b2,true,768,true,"l","l","great","great"
6255,PASS,209,209,true,0a541428-5fc0-4855-8dbe-9d94838d0d7f,true,768,true,"happiness","happiness","'","'"
6256,PASS,341,341,true,73556849-e8c0-49d2-a1a5-be07f3b13d66,true,768,true,"b","b","owns","owns"
6257,PASS,522,522,true,c4260b00-26c6-44a4-85cf-1a895e52704a,true,768,true,"bhakti","bhakti",".","."
6258,PASS,538,538,true,1ee19235-c475-4cd8-b100-d618ab0cde08,true,768,true,"i","i","the","the"
6259,PASS,172,172,true,7da74a2f-d22e-406a-af13-8184fc84ced0,true,768,true,"mahatman","mahatman","'","'"
6260,PASS,329,329,true,58154dfc-d950-4da8-9569-f003cb401965,true,768,true,"b","b","ghee","ghee"
6261,PASS,191,191,true,4e0aae5a-f991-4f9a-a408-97a4a34fe57b,true,768,true,"and","and","'","'"
6262,PASS,341,341,true,24c2a6b6-c268-4f54-b9f8-c5c57e21b534,true,768,true,"b","b","bali","bali"
6263,PASS,291,291,true,23c1ea58-4b59-4785-8f74-9af6b76582ef,true,768,true,"offerings","offerings","'","'"
6264,PASS,319,319,true,912b995e-eff3-4206-b111-decf75f49f09,true,768,true,"b","b","'","'"
6265,PASS,351,351,true,a4f342dc-fe12-4d92-b394-4cfe0c9dc369,true,768,true,"'","'","actual","actual"
6266,PASS,364,364,true,8d52e8c4-90dd-4938-83f1-12303da24777,true,768,true,"performance","performance",""","""
6267,PASS,350,350,true,bd0886f4-0d12-4096-8c08-06a1b195a6f2,true,768,true,""",""","be","be"
6268,PASS,416,416,true,8d4b7304-befb-46ce-926e-8e2f2a18b674,true,768,true,"considered","considered",""","""
6269,PASS,342,342,true,e440fef8-ae24-4d05-9281-9d4f8030a4fb,true,768,true,""",""","a","a"
6270,PASS,475,475,true,38a4f551-eb80-43f3-8f3f-95c231b9c78b,true,768,true,"hundred","hundred",""","""
6271,PASS,308,308,true,4a6f32b9-b513-49df-81bc-0036fc63aafb,true,768,true,"y","y",",",","
6272,PASS,454,454,true,df3a2262-f25a-4fd4-8105-58204540f016,true,768,true,"friends","friends",".","."
6273,PASS,92,92,true,8d15e172-7cfc-42b4-a495-862c283e1e85,true,768,true,"i","i",""","""
6274,PASS,371,371,true,b6283598-6fa0-4f63-9b7a-515fd147dd14,true,768,true,""",""",",",","
6275,PASS,137,137,true,faf8be60-99a9-4aab-8008-bfd9c0870fb7,true,768,true,"and","and",""","""
6276,PASS,339,339,true,ee191774-0da5-406b-86dd-be90940b7f74,true,768,true,""",""","who","who"
6277,PASS,499,499,true,5a00f3d0-9a62-494b-94a6-584c90df7f32,true,768,true,"is","is","wonder","wonder"
6278,PASS,526,526,true,6d201885-014d-4fb7-a117-1faa087076ed,true,768,true,"filled","filled",".","."
6279,PASS,481,481,true,e97072ee-f0dd-40a6-a653-6c0a50941354,true,768,true,"rishis","rishis",""","""
6280,PASS,349,349,true,022d35a9-1876-40db-99e7-68673739a526,true,768,true,""",""","it","it"
6281,PASS,521,521,true,9dfaaf00-0863-4d13-a74f-aec3f0c419f9,true,768,true,"teemed","teemed",".","."
6282,PASS,504,504,true,944ac3a5-bcae-4d01-b3de-27cf4a3b08d6,true,768,true,"then","then","himavat","himavat"
6283,PASS,529,529,true,81f3fbc9-0353-4a43-ab1a-c07802db7377,true,768,true,"consumed","consumed",""","""
6284,PASS,374,374,true,32442fcd-d430-4d55-bc3f-bc2a03840689,true,768,true,""",""","her","her"
6285,PASS,548,548,true,11c51444-1d69-45bb-8158-18ae1d8e7088,true,768,true,"there","there",".","."
6286,PASS,546,546,true,cfe88fac-8738-4f36-b8c1-d76710d3a74e,true,768,true,"maheswara","maheswara","another","another"
6287,PASS,500,500,true,356df958-5135-4aa4-a3f1-354c365e35f9,true,768,true,"dharma","dharma","with","with"
6288,PASS,477,477,true,6c9ae645-6695-402a-a77f-cdf399bbf26b,true,768,true,"dharma","dharma","'","'"
6289,PASS,517,517,true,a2c28ff6-2542-4f68-a863-a92ddefdfd04,true,768,true,"uma","uma","remains","remains"
6290,PASS,504,504,true,e2ff0f69-c796-4e65-9bfc-ed84047b5bdd,true,768,true,"after","after","samkhya","samkhya"
6291,PASS,538,538,true,c6fdfdd4-78a4-45b0-b59a-dfc3e718f57c,true,768,true,"philosophy","philosophy","of","of"
6292,PASS,500,500,true,8a76fcf1-7f86-4aef-a928-14b25d5d0637,true,768,true,"those","those","do","do"
6293,PASS,358,358,true,01da8e9d-10ac-4d22-b178-0f84d2d20625,true,768,true,"you","you",""","""
6294,PASS,334,334,true,878840f2-dcec-4853-bcd1-6a88a46f18aa,true,768,true,""",""","with","with"
6295,PASS,518,518,true,df96006d-ace5-419f-bb47-3f90c2382c69,true,768,true,"hearts","hearts","the","the"
6296,PASS,461,461,true,88da344e-c146-41c0-99cf-479df75d7598,true,768,true,"wilderness","wilderness","the","the"
6297,PASS,527,527,true,f30658c7-ec30-447c-89a2-68e2d8816ae7,true,768,true,"best","best","great","great"
6298,PASS,522,522,true,80dc2fec-ba20-46b5-ae5d-60a39b3e5225,true,768,true,"felicity","felicity","having","having"
6299,PASS,92,92,true,72c7a80a-2c04-43f8-9f23-adba2d23c41d,true,768,true,"renounced","renounced","'","'"
6300,PASS,341,341,true,5a461221-d3b9-4b9e-ab20-614c07cea935,true,768,true,"u","u","little","little"
6301,PASS,542,542,true,dac2ced8-6546-4f16-9853-3291fe66c514,true,768,true,"understanding","understanding","who","who"
6302,PASS,510,510,true,1bd52c0e-499a-4ada-8a31-57e358aea3ef,true,768,true,"becomes","becomes",".","."
6303,PASS,512,512,true,dcb0d5cf-3705-4eac-ac0f-54f6155209fa,true,768,true,"he","he",".","."
6304,PASS,533,533,true,a4e6d705-8e64-4756-800c-c44f94f3eefe,true,768,true,"by","by",".","."
6305,PASS,83,83,true,7c5d2553-5976-4357-ba2b-b783e02362dc,true,768,true,"once","once",""","""
6306,PASS,350,350,true,de49f2ad-bcb9-4d8d-b444-bafbc063f2f9,true,768,true,""",""",".","."
6307,PASS,507,507,true,92f0240f-eacd-4a78-8dcc-72083e828dc2,true,768,true,"men","men","their","their"
6308,PASS,506,506,true,a28538c3-5a7b-4533-875f-0f419c9a2464,true,768,true,"souls","souls","devas","devas"
6309,PASS,509,509,true,a0825568-db6f-4f9c-bb8d-f4c5e8480b25,true,768,true,"and","and","o","o"
6310,PASS,233,233,true,04468b81-4438-4029-b64b-dacc023d7fda,true,768,true,"devi","devi",""","""
6311,PASS,336,336,true,f15b5810-d9b4-4745-a64c-6ae65b0ca07a,true,768,true,""",""",".","."
6312,PASS,521,521,true,049c72b0-270b-490d-9df9-fa8dff898c38,true,768,true,"there","there",".","."
6313,PASS,520,520,true,9fbc18a1-a70b-4565-b214-2a31396f0c45,true,768,true,"he","he","never","never"
6314,PASS,527,527,true,a77b4a03-25a2-4635-a1f8-91eeaa164483,true,768,true,"inspires","inspires","in","in"
6315,PASS,475,475,true,c2195f87-d8c9-41ba-a3c3-231642a25aa7,true,768,true,"sexual","sexual",""","""
6316,PASS,356,356,true,7661ae61-c7d7-461c-a150-fd84a8ff04df,true,768,true,""",""",".","."
6317,PASS,534,534,true,03bb52bd-1b6f-4528-b0f3-4b603e6ca6f9,true,768,true,"the","the","who","who"
6318,PASS,501,501,true,66ffb0f0-edb9-42fa-963d-3b5fca1a406b,true,768,true,"worshipped","worshipped",".","."
6319,PASS,524,524,true,ff9b8c3b-375f-4e19-8b2a-b1bb03d3029f,true,768,true,"listening","listening","after","after"
6320,PASS,500,500,true,26e9fce4-2302-4748-b7e5-5f775c56f865,true,768,true,"the","the",""","""
6321,PASS,373,373,true,3cdcb5ff-80b7-4d32-af27-b239e43dc523,true,768,true,""",""","the","the"
6322,PASS,518,518,true,814c7a4e-0349-4434-be2f-ddbad492d54a,true,768,true,"purposes","purposes","the","the"
6323,PASS,510,510,true,1d83eee7-ae22-457d-9671-b27ec3dac112,true,768,true,"auspicious","auspicious",".","."
6324,PASS,497,497,true,10bc971b-6760-4a54-b1b7-2345c5f8e144,true,768,true,"he","he","that","that"
6325,PASS,394,394,true,96b3c2ef-d204-4318-8c8e-1cfaf4a32b06,true,768,true,"mighty","mighty",""","""
6326,PASS,324,324,true,729e0ada-4405-439b-a733-e3f99739e2b0,true,768,true,"n","n","!","!"
6327,PASS,552,552,true,e1b44bcb-2573-49ea-93c6-41bade1b1956,true,768,true,"o","o",".","."
6328,PASS,528,528,true,57ccc36e-d6fb-4ae5-8a06-4ba370e4be36,true,768,true,"he","he","your","your"
6329,PASS,516,516,true,fead3af7-6126-413b-9cc6-1192056ea9c9,true,768,true,"kinsmen","kinsmen","who","who"
6330,PASS,484,484,true,0ae1aace-fcf8-41db-bdfd-2cda5fb6be36,true,768,true,"wishes","wishes",""","""
6331,PASS,332,332,true,e1186c4a-3bf9-4df9-914a-0a1e4a3afd35,true,768,true,"v","v","the","the"
6332,PASS,334,334,true,d41c2327-49b7-4f00-b97c-f50c2f31d535,true,768,true,"origin","origin","madhusudana","madhusudana"
6333,PASS,195,195,true,1833f84b-8e9a-45be-aa20-5f26fc2317f2,true,768,true,"iswara","iswara","nara","nara"
6334,PASS,181,181,true,8db4b513-ccf5-4905-9382-f9896a1379c4,true,768,true,"asankhyeya","asankhyeya","adokshaja","adokshaja"
6335,PASS,180,180,true,141ec0cf-c992-4472-8e54-247b03c7a256,true,768,true,"ritu","ritu","paarayanam","paarayanam"
6336,PASS,174,174,true,156cf5b9-092f-4b9e-824e-018022b085df,true,768,true,"subhanga","subhanga","dharaadhara","dharaadhara"
6337,PASS,179,179,true,0c55ec2a-2aa2-4ad7-842c-b6813dd1ef71,true,768,true,"tejovrisha","tejovrisha","punyasravanakirtana","punyasravanakirtana"
6338,PASS,353,353,true,deafdcd7-01cf-4c05-bf8f-431d3fda668c,true,768,true,"uttaarana","uttaarana","and","and"
6339,PASS,498,498,true,32e1b004-958c-45aa-b563-ebec699691d0,true,768,true,"accomplishments","accomplishments","the","the"
6340,PASS,34,34,true,4598184a-cf26-4efc-9a98-5c1940506b6b,true,768,true,"universe","universe",""","""
6341,PASS,362,362,true,5e7ccd90-6c43-47d8-8002-2bcf17b4295a,true,768,true,""",""",".","."
6342,PASS,517,517,true,ad8bfc9a-ed3b-4db0-bd17-488189e32193,true,768,true,"salutations","salutations",",",","
6343,PASS,530,530,true,c7dfd5ef-8cf4-4c48-a6e6-61bea7e94575,true,768,true,"the","the","these","these"
6344,PASS,511,511,true,bdda0130-9a0c-48b6-9974-720f2440a8e4,true,768,true,"seven","seven",".","."
6345,PASS,563,563,true,469a38d8-e7f3-4dae-b8c2-70c223bd1c40,true,768,true,"some","some","the","the"
6346,PASS,537,537,true,1230ae18-af78-4475-b33b-115dbb01ee61,true,768,true,"sacrificial","sacrificial","-","-"
6347,PASS,126,126,true,3c3fc144-8a39-41b3-878c-e4109cfd5285,true,768,true,"conversant","conversant",""","""
6348,PASS,327,327,true,c58d9a2e-4ad5-4706-82be-2f458647e0c3,true,768,true,""",""","under","under"
6349,PASS,501,501,true,89c7a83a-924a-4be7-bb29-66d11c438a0e,true,768,true,"heavy","heavy","of","of"
6350,PASS,120,120,true,a5bed825-ef67-4f41-b7d7-0ae67f779d5b,true,768,true,"knowledge","knowledge",""","""
6351,PASS,341,341,true,6590cf87-87d0-4a93-ae91-611943a937b2,true,768,true,""",""","may","may"
6352,PASS,499,499,true,e023ea20-f2d7-4f16-aafb-48c29766a76c,true,768,true,"happen","happen","king","king"
6353,PASS,185,185,true,a228d7a7-400e-4390-b81e-1b68910c85be,true,768,true,"from","from",""","""
6354,PASS,339,339,true,17be2962-6b58-445a-bee2-da51a78ccd48,true,768,true,""",""","here","here"
6355,PASS,436,436,true,305f8ffd-c840-4ab8-8e6b-1c8b1c180367,true,768,true,"to","to","'","'"
6356,PASS,358,358,true,941266a3-ac86-496b-92f6-540c18af64ac,true,768,true,"v","v","was","was"
6357,PASS,516,516,true,97393fb4-344f-4738-961f-82bcc3bdfcc9,true,768,true,"regarded","regarded",".","."
6358,PASS,290,290,true,63356a1f-ab24-406f-a0ae-9a0af9ccd5f0,true,768,true,"then","then","'","'"
6359,PASS,323,323,true,89ebc52a-f18c-4394-b221-4b989c133a89,true,768,true,"b","b","in","in"
6360,PASS,493,493,true,eabbe170-b1e8-4005-bcaa-6db5a08252aa,true,768,true,"those","those",".","."
6361,PASS,163,163,true,5b7f1671-dee3-45b9-9d45-0dc0ed41c324,true,768,true,"possessed","possessed","'","'"
6362,PASS,342,342,true,f7b17ed3-41fb-48bd-87d3-b4997f36a993,true,768,true,""",""","universe","universe"
6363,PASS,536,536,true,89a654ff-2375-4563-b1a9-7458e4478b54,true,768,true,"blaze","blaze","angry","angry"
6364,PASS,350,350,true,df9e4429-82e3-489c-858c-809e62b6efbe,true,768,true,"glance","glance","'","'"
6365,PASS,338,338,true,86df08ad-8a8b-42cc-8025-502a4cfd42dc,true,768,true,"b","b","are","are"
